Id,Manufacturer,Model,Prod_Year,Category,Leather_Interioe,Fuel_Type,Engine Volume,Kilometers_Driven,Gear_Box_Type,Drive_Wheel,Selling_Date,Wheel,Color,Airbags,Price
45813708,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310,Automatic,Front,04-05-2023,Left wheel,Grey,12,75270
45813166,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762,Automatic,Front,04-05-2023,Left wheel,White,12,34500
45804525,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264,Automatic,Front,04-05-2023,Left wheel,White,4,220630
45656681,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403,Automatic,Front,04-05-2023,Left wheel,White,0,29010
45812738,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371,Automatic,Front,04-05-2023,Left wheel,Silver,12,47040
45754449,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000,Manual,Front,04-05-2023,Left wheel,Grey,6,53310
45315594,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000,Automatic,4x4,04-05-2023,Left wheel,Silver,4,181890
45789380,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000,Automatic,Front,04-05-2023,Left wheel,Green,4,53310
45770019,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995,Automatic,4x4,04-05-2023,Left wheel,Black,0,426510
45636297,BMW,530,2007,Sedan,Yes,Petrol,3,111111,Tiptronic,Rear,04-05-2023,Left wheel,Grey,10,172490
45794250,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,730710
45797238,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,,Automatic,Front,04-05-2023,Left wheel,White,4,289090
45732617,HYUNDAI,Sonata,2012,Sedan,Yes,CNG,2,573249,Automatic,Front,04-05-2023,Left wheel,Black,4,84670
45803460,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,169024,Automatic,Front,04-05-2023,Left wheel,White,4,144260
43247033,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000,Automatic,Front,04-05-2023,Right-hand drive,Silver,6,90000
45769197,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,Automatic,4x4,04-05-2023,Left wheel,Black,12,307340
45787509,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666,Automatic,Front,04-05-2023,Left wheel,Black,12,225800
45804881,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000,Automatic,Front,04-05-2023,Left wheel,White,4,598650
45765365,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262,Automatic,Rear,04-05-2023,Left wheel,White,12,492370
45787608,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000,Tiptronic,Front,04-05-2023,Left wheel,Silver,2,76830
45771597,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,85500,Automatic,Front,04-05-2023,Left wheel,Black,8,222660
45769046,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614,Automatic,Rear,04-05-2023,Left wheel,Black,12,24300
45730558,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000,Automatic,Front,04-05-2023,Left wheel,White,4,391610
45539130,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000,Tiptronic,Front,04-05-2023,Left wheel,Sky blue,8,177190
45804880,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000,Automatic,Front,04-05-2023,Left wheel,White,4,498580
45622835,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2 Turbo,230000,Automatic,4x4,04-05-2023,Right-hand drive,White,4,87810
45803575,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,582376,Automatic,Front,04-05-2023,Left wheel,Orange,4,97220
45787301,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5,2000,Automatic,Rear,04-05-2023,Left wheel,Grey,12,213260
45804856,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800,Automatic,Front,04-05-2023,Left wheel,White,4,510750
45797839,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769,Automatic,Front,04-05-2023,Left wheel,Silver,4,155240
45793323,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8 Turbo,70000,Tiptronic,Rear,04-05-2023,Left wheel,Beige,8,279110
45766543,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,Automatic,Front,04-05-2023,Left wheel,Blue,12,48610
45782548,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000,Automatic,Rear,04-05-2023,Left wheel,Black,0,297930
45797924,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665,Automatic,Front,04-05-2023,Left wheel,Grey,4,182080
44006324,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350,Tiptronic,Front,04-05-2023,Left wheel,White,12,344970
45793908,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,183923,Automatic,Front,04-05-2023,Left wheel,Silver,4,49240
45725280,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2,140000,Manual,Rear,04-05-2023,Left wheel,Black,4,78400
45115251,TOYOTA,CHR,2018,Jeep,No,Petrol,2,24000,Automatic,Front,04-05-2023,Left wheel,Grey,8,282250
45813862,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709,Automatic,Front,04-05-2023,Left wheel,Red,12,48610
45810175,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,Automatic,4x4,04-05-2023,Left wheel,Silver,12,131720
45342484,MERCEDES-BENZ,E 350 áƒáƒ›áƒ’,2013,Sedan,Yes,Petrol,3.5,156800,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,373200
45504338,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,,Automatic,Front,04-05-2023,Left wheel,Grey,10,392010
45797233,HYUNDAI,Elantra,2018,Sedan,Yes,CNG,1.6,35643,Automatic,Front,04-05-2023,Left wheel,White,4,364260
45752253,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158,Automatic,Front,04-05-2023,Left wheel,White,12,127010
45769910,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659,Automatic,4x4,04-05-2023,Left wheel,Blue,0,81540
45548523,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645,Tiptronic,Front,04-05-2023,Left wheel,White,12,464140
45806590,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338,Automatic,4x4,04-05-2023,Left wheel,White,12,451600
45814316,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0 Turbo,35000,Automatic,4x4,04-05-2023,Left wheel,Black,12,1003550
45815909,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494,Automatic,Front,04-05-2023,Left wheel,White,12,29010
42866899,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4,109100,Automatic,4x4,04-05-2023,Left wheel,Blue,,228940
45706976,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000,Automatic,Front,04-05-2023,Right-hand drive,Silver,8,112900
43353662,BMW,318,1997,Sedan,No,CNG,1.8,270000,Manual,Rear,04-05-2023,Left wheel,Green,2,65860
45792706,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800,Tiptronic,Front,04-05-2023,Left wheel,Grey,8,144260
45543235,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000,Tiptronic,Front,04-05-2023,Left wheel,Silver,,360650
45749598,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000,Tiptronic,Front,04-05-2023,Left wheel,Black,,272840
45617361,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000,Tiptronic,4x4,04-05-2023,Left wheel,White,7,216390
45815372,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2,180003,Manual,Rear,04-05-2023,Left wheel,Black,4,78400
45804791,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000,Automatic,Front,04-05-2023,Left wheel,Silver,4,241980
45806345,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400,Automatic,Front,04-05-2023,Left wheel,White,8,172490
45756945,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,62000,Tiptronic,Front,04-05-2023,Left wheel,White,,313610
45797127,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279,Automatic,Front,04-05-2023,Left wheel,Silver,4,47040
45809778,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759,Automatic,Front,04-05-2023,Left wheel,Grey,4,127200
45804848,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,120534,Automatic,Front,04-05-2023,Left wheel,Silver,4,263720
45786770,BMW,X5,2003,Jeep,Yes,CNG,3,189000,Tiptronic,4x4,04-05-2023,Right-hand drive,Black,10,134850
45730143,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000,Automatic,Front,04-05-2023,Left wheel,White,4,255910
45814808,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517,Automatic,4x4,04-05-2023,Left wheel,White,,64290
45764921,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821,Automatic,4x4,04-05-2023,Left wheel,Black,0,398290
45620554,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811,Automatic,4x4,04-05-2023,Left wheel,Black,,131720
45808996,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000,Automatic,Front,04-05-2023,Left wheel,Black,4,80970
45811316,BMW,X5,2012,Jeep,Yes,Diesel,3,,Automatic,4x4,04-05-2023,Left wheel,Black,12,123880
45782212,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2,280480,Automatic,Front,04-05-2023,Left wheel,Silver,9,185030
45624104,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000,Tiptronic,Front,04-05-2023,Left wheel,Black,12,122310
45803109,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,42000,Automatic,Front,04-05-2023,Left wheel,Orange,4,95650
45810274,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618,Automatic,Front,04-05-2023,Left wheel,Black,4,243020
45816654,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400,Automatic,Front,04-05-2023,Left wheel,Silver,12,188170
45682514,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000,Tiptronic,Front,04-05-2023,Left wheel,Silver,10,172490
45732640,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,280016,Automatic,Front,04-05-2023,Left wheel,Silver,4,155300
45803334,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,270874,Automatic,Front,04-05-2023,Left wheel,Silver,4,112900
45732741,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,362868,Automatic,Front,04-05-2023,Left wheel,Silver,4,100360
45569356,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000,Tiptronic,Front,04-05-2023,Left wheel,Black,12,188170
45803322,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,391625,Automatic,Front,04-05-2023,Left wheel,Orange,4,92520
45804868,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577,Automatic,Front,04-05-2023,Left wheel,Black,,558230
45491644,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800,Tiptronic,Rear,04-05-2023,Left wheel,Blue,12,250890
45802275,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686,Automatic,Front,04-05-2023,Left wheel,Silver,,186690
45803780,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80000,Automatic,Front,04-05-2023,Left wheel,Silver,,370000
45730373,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,186412,Automatic,Front,04-05-2023,Left wheel,Silver,,188260
45617817,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,Automatic,4x4,04-05-2023,Left wheel,Black,12,145830
45537268,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2 Turbo,285000,Manual,Rear,04-05-2023,Left wheel,Red,4,210120
45725138,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,120000,Automatic,Front,04-05-2023,Left wheel,Silver,4,188260
45804512,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,142000,Automatic,Front,04-05-2023,Left wheel,White,4,226490
45802112,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415,Automatic,Front,04-05-2023,Left wheel,White,4,165900
45547620,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000,Automatic,Front,04-05-2023,Left wheel,Grey,12,319880
45744745,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,19999,Automatic,Front,04-05-2023,Left wheel,Grey,4,86240
45694949,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000,Tiptronic,Front,04-05-2023,Left wheel,Silver,,210120
45815556,OPEL,Zafira,2000,Minivan,No,Petrol,1.8,260000,Manual,Front,04-05-2023,Left wheel,Silver,6,73700
45418147,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,55000,Tiptronic,Front,04-05-2023,Left wheel,Black,10,172490
45814787,BMW,750,2005,Sedan,Yes,Petrol,4.8,240000,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,137990
45804403,TOYOTA,RAV 4 s p o r t,2017,Jeep,No,Petrol,2.5,,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,407690
45654585,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,244731,Automatic,Front,04-05-2023,Left wheel,Black,12,79970
45761649,MERCEDES-BENZ,E 250,1995,Sedan,No,Diesel,2.5,410918,Manual,Front,04-05-2023,Left wheel,White,2,78400
45805624,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,156800,Automatic,Front,04-05-2023,Left wheel,Blue,12,141130
45732782,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,162558,Automatic,Front,04-05-2023,Left wheel,Black,4,127770
45787228,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,83000,Tiptronic,Front,04-05-2023,Left wheel,Silver,10,235210
45793522,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400,Tiptronic,4x4,04-05-2023,Left wheel,Grey,7,225800
45615670,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,121000,Tiptronic,Front,04-05-2023,Left wheel,Green,10,97220
45656229,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,Automatic,Front,04-05-2023,Left wheel,Grey,0,34500
45641652,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,Automatic,Front,04-05-2023,Left wheel,Black,12,111330
44930562,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,133000,Automatic,Rear,04-05-2023,Left wheel,Black,12,341840
44889000,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4 Turbo,25304,Automatic,Front,04-05-2023,Left wheel,Brown,8,211690
45793531,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,71486,Automatic,Front,04-05-2023,Left wheel,Black,4,74950
45732969,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,72369,Automatic,Front,04-05-2023,Left wheel,Silver,4,134850
45797639,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,147718,Automatic,Front,04-05-2023,Left wheel,Silver,4,200050
44840731,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000,Tiptronic,Front,04-05-2023,Left wheel,Grey,12,119170
45815751,MERCEDES-BENZ,GLC 300,2018,Sedan,Yes,Petrol,2.0 Turbo,4500,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,846750
45810115,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,152293,Automatic,Front,04-05-2023,Left wheel,Grey,4,125700
45814766,LINCOLN,Navigator,2004,Jeep,Yes,CNG,5.4,464000,Automatic,4x4,04-05-2023,Left wheel,Grey,6,172490
45782195,BMW,325,1988,Sedan,No,Diesel,2.4,455680,Manual,Rear,04-05-2023,Left wheel,Blue,4,28000
45801743,TOYOTA,Corolla,2014,Sedan,No,Petrol,1.8,40000,Automatic,Front,04-05-2023,Left wheel,Green,16,235210
45812917,FORD,Fusion Titanium,2016,Sedan,Yes,Petrol,2.0 Turbo,65000,Tiptronic,Front,04-05-2023,Left wheel,Silver,12,257160
45801930,HYUNDAI,Elantra,2017,Sedan,Yes,CNG,1.6,32510,Automatic,Front,04-05-2023,Left wheel,Blue,4,217300
45731010,HYUNDAI,H1,2019,Minivan,Yes,Diesel,2.5,25541,Automatic,Front,04-05-2023,Left wheel,Black,4,809110
45804423,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,160000,Automatic,Front,04-05-2023,Left wheel,Grey,4,252990
45812673,CHEVROLET,Cruze,2018,Sedan,Yes,Diesel,1.6,28515,Automatic,Front,04-05-2023,Left wheel,Grey,12,72130
45813415,BMW,X6,2011,Jeep,Yes,Petrol,4.4,147677,Automatic,4x4,04-05-2023,Left wheel,Red,12,81540
45786773,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000,Tiptronic,Front,04-05-2023,Left wheel,Silver,12,188170
45803971,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,,Automatic,Front,04-05-2023,Left wheel,Blue,4,614990
45784866,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000,Automatic,Front,04-05-2023,Left wheel,White,1,172490
45815832,VAZ,1111,1988,Sedan,Yes,Petrol,1.3,,Manual,Rear,04-05-2023,Left wheel,Green,6,40000
45733413,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,58414,Automatic,Front,04-05-2023,Left wheel,Silver,4,512250
45802860,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93555,Automatic,Front,04-05-2023,Left wheel,White,4,497980
45788616,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800,Tiptronic,Front,04-05-2023,Left wheel,Black,12,172490
45263113,FORD,Escape,2014,Jeep,Yes,Petrol,2.0 Turbo,,Tiptronic,4x4,04-05-2023,Left wheel,Silver,8,291660
45756444,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2.0 Turbo,35000,Tiptronic,Front,04-05-2023,Left wheel,Beige,12,799710
45810778,RENAULT,Laguna,1995,Sedan,No,Petrol,2,32000,Manual,Front,04-05-2023,Left wheel,Blue,0,25000
45776194,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,102400,Automatic,Front,04-05-2023,Left wheel,Silver,8,194440
45654686,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814,Automatic,Rear,04-05-2023,Left wheel,Black,0,435920
45773751,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,125605,Automatic,4x4,04-05-2023,Left wheel,Black,12,48610
45810460,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,228570,Automatic,Front,04-05-2023,Left wheel,Grey,4,135640
45770530,MERCEDES-BENZ,C 240,2002,Sedan,Yes,Petrol,2.4,2000,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,103490
45763114,SUBARU,Legacy,2008,Sedan,No,Petrol,3,138000,Tiptronic,4x4,04-05-2023,Left wheel,Black,8,150000
45785472,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500,Tiptronic,Rear,04-05-2023,Right-hand drive,Silver,8,125440
45793471,BMW,318,1996,Sedan,No,Petrol,1.8,,Manual,Rear,04-05-2023,Left wheel,Grey,2,56000
45660988,BMW,X5,2012,Jeep,Yes,Diesel,3,229966,Automatic,4x4,04-05-2023,Left wheel,Black,0,145830
45644818,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064,Automatic,4x4,04-05-2023,Left wheel,Grey,12,216390
45816443,NISSAN,Elgrand,2003,Minivan,No,CNG,3.5,155000,Tiptronic,4x4,04-05-2023,Right-hand drive,Golden,4,141130
45730751,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,59272,Automatic,Front,04-05-2023,Left wheel,White,4,403400
45774877,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,86000,Tiptronic,4x4,04-05-2023,Left wheel,White,12,250890
45732150,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,143166,Automatic,Front,04-05-2023,Left wheel,Grey,4,186880
45729553,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68243,Automatic,Front,04-05-2023,Left wheel,Silver,4,288300
45781983,LEXUS,GX 470,2006,Jeep,Yes,CNG,4.7,180000,Automatic,4x4,04-05-2023,Left wheel,Black,0,423370
45765240,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,Automatic,4x4,04-05-2023,Left wheel,Silver,12,166210
45730818,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,,Automatic,Front,04-05-2023,Left wheel,White,4,119170
45743014,BMW,328 Xdrive,2011,Sedan,Yes,Petrol,3,120000,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,134850
45781924,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,1440000,Automatic,Front,04-05-2023,Left wheel,Silver,0,159940
45810170,FORD,Taurus,2014,Sedan,Yes,CNG,3.7,290000,Automatic,4x4,04-05-2023,Left wheel,Grey,8,153670
45793308,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,79749,Automatic,Front,04-05-2023,Left wheel,Silver,4,119170
45644667,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,Automatic,Front,04-05-2023,Left wheel,White,12,188170
45787332,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4 Turbo,20000,Tiptronic,Front,04-05-2023,Right-hand drive,Black,4,219530
45732692,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,38206,Automatic,Front,04-05-2023,Left wheel,White,4,138080
45804356,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,171344,Automatic,Front,04-05-2023,Left wheel,Grey,4,229470
45811194,BMW,535 M PAKET,2012,Sedan,Yes,Petrol,3,58450,Tiptronic,Rear,04-05-2023,Left wheel,Grey,12,407690
45798590,MITSUBISHI,Pajero,1993,Jeep,No,CNG,3,430000,Manual,4x4,04-05-2023,Left wheel,Blue,0,94080
45796806,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,125000,Tiptronic,Front,04-05-2023,Left wheel,Grey,12,250890
45801997,MERCEDES-BENZ,S 500 long,1997,Sedan,Yes,Petrol,5,167000,Automatic,Rear,04-05-2023,Left wheel,Black,8,109760
45647943,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,Automatic,Front,04-05-2023,Left wheel,White,12,54880
45656510,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619,Automatic,4x4,04-05-2023,Left wheel,Black,12,139560
45732679,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,676825,Automatic,Front,04-05-2023,Left wheel,White,4,94180
45726790,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,135490,Automatic,Front,04-05-2023,Left wheel,Black,4,244150
45793446,BMW,520,1989,Sedan,No,Petrol,2,199000,Manual,Rear,04-05-2023,Left wheel,White,0,37630
45776646,BMW,525,2000,Sedan,Yes,Petrol,2.5,,Tiptronic,Rear,04-05-2023,Left wheel,Black,4,100360
45749251,TOYOTA,Corolla,2014,Sedan,No,Hybrid,1.5,100000,Tiptronic,Front,04-05-2023,Right-hand drive,Silver,8,109760
45661019,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998,Automatic,4x4,04-05-2023,Left wheel,Silver,12,45470
45774076,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,Automatic,4x4,04-05-2023,Left wheel,Black,12,297930
45702752,AUDI,A4 premium,2010,Sedan,Yes,Petrol,2,168000,Automatic,4x4,04-05-2023,Left wheel,Silver,12,191300
45805172,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,97880,Automatic,Front,04-05-2023,Left wheel,White,4,355700
45804280,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,128000,Tiptronic,4x4,04-05-2023,Left wheel,Red,8,241480
45417836,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,160000,Automatic,Front,04-05-2023,Left wheel,Black,10,225800
45766570,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,Automatic,Front,04-05-2023,Left wheel,Blue,12,48610
45767376,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,210452,Tiptronic,Front,04-05-2023,Left wheel,Silver,8,128580
45792346,HONDA,FIT,2011,Sedan,No,Petrol,1.3,185000,Automatic,Front,04-05-2023,Right-hand drive,Black,2,81540
45798242,BMW,X5,2011,Jeep,Yes,Petrol,3.0 Turbo,129600,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,360650
45464974,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19968,Automatic,Front,04-05-2023,Left wheel,White,12,178760
45731352,BMW,328,2014,Sedan,Yes,Diesel,2,250491,Automatic,Rear,04-05-2023,Left wheel,White,12,181890
45815325,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,,Tiptronic,Front,04-05-2023,Left wheel,White,8,247750
45732813,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,163374,Automatic,Front,04-05-2023,Left wheel,Grey,4,152570
45490926,NISSAN,X-Trail,2004,Jeep,Yes,Petrol,2,121856,Automatic,4x4,04-05-2023,Right-hand drive,Beige,6,109760
45810490,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,137433,Automatic,Front,04-05-2023,Left wheel,White,4,228250
45769346,KIA,RIO,2013,Sedan,No,Petrol,1.6,137000,Automatic,Front,04-05-2023,Left wheel,Black,4,125440
45793873,LAND ROVER,Discovery,1995,Jeep,No,Diesel,2.5 Turbo,200000,Manual,4x4,04-05-2023,Right-hand drive,Blue,,109760
45730838,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,48910,Automatic,Front,04-05-2023,Left wheel,White,4,441340
45682814,VOLKSWAGEN,Vento,1994,Sedan,No,Diesel,1.9 Turbo,85000,Manual,Front,04-05-2023,Left wheel,Black,1,43910
45768672,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,58282,Automatic,Front,04-05-2023,Left wheel,White,12,95650
45713004,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,110000,Tiptronic,Front,04-05-2023,Left wheel,Silver,6,125440
45750739,BMW,X5,2007,Jeep,Yes,Petrol,4.8,210000,Tiptronic,4x4,04-05-2023,Left wheel,Black,8,241480
45799450,BMW,530,2005,Sedan,Yes,Petrol,3.0 Turbo,170000,Tiptronic,Rear,04-05-2023,Left wheel,Blue,8,188170
45746606,HONDA,FIT,2011,Sedan,Yes,Hybrid,1.3,127000,Tiptronic,Front,04-05-2023,Right-hand drive,Black,2,106630
45802888,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,153958,Automatic,Front,04-05-2023,Left wheel,White,,442470
45805339,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4 Turbo,,Tiptronic,Front,04-05-2023,Left wheel,Grey,6,194440
45757200,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,200000,Automatic,Front,04-05-2023,Left wheel,Grey,,119170
